NC	kommune	0.000746061073455783
A	liden	0.000745310646565441
SC	mens	0.000737310540042622
D	dog	0.000730740135713847
SC	for	0.000727536090827971
V	skrive	0.000709245686087362
D	bare	0.000699519041844985
T	hos	0.000691848011410375
A	høj	0.000679317549956971
NC	menneske	0.000675507604841115
V	ligge	0.000657735272590728
NC	replik	0.000655486215406784
D	tilbage	0.0006451125364234
V	ske	0.000639716133274184
D	igen	0.000631414744251686
D	siden	0.000629470304798044
NC	sag	0.000628726548368949
NC	regering	0.000622954375902791
NC	eksempel	0.00062009385977116
D	frem	0.000613859201991842
NC	verden	0.00060761120329003
D	måske	0.000603312091016025
D	sådan	0.000601787890620974
NC	folk	0.000599437664774776
V	vide	0.000599332049138358
V	lave	0.000597018510829021
T	uden	0.000596551578541697
V	tale	0.000596487097416304
D	endnu	0.00059501292548061
A	egen	0.000594507082169342
A	ung	0.000594361443765439
D	hvordan	0.000593074044744674
NC	problem	0.000585198453498474
V	spille	0.000581117242958554
NC	side	0.000577688625877345
NC	uge	0.000576539083055695
A	årig	0.000575176085474125
NC	vej	0.000573880904248572
NC	minut	0.000572421184978913
NC	penge	0.000568928086772313
P	vores	0.000568838035545472
D	ned	0.000568753543036337
V	fortælle	0.00056129040864394
A	rigtig	0.000554873424923858
V	tro	0.000551031239245306
NC	kamp	0.00055013517395106
A	klar	0.000548628761452669
NC	kvinde	0.000543243475738865
T	ifølge	0.000540123923362124
NC	liv	0.000538520789175644
T	omkring	0.000536507421622444
NC	virksomhed	0.000525229895140027
A	politisk	0.000524899707308276
NC	by	0.000523725706128718
V	lægge	0.000520443839194955
D	stadig	0.000518482723588194
NC	forhold	0.000515474345565577
D	først	0.000513051856389198
NC	måde	0.000511886749157971
NC	mulighed	0.00050965881510131
V	arbejde	0.000509389773164328
T	gennem	0.00050085602974171
V	lade	0.000497564157116075
NC	arbejde	0.000496116667025371
NC	grund	0.000493092724593177
D	over	0.000491879812389675
D	allerede	0.000482961405701786
V	begynde	0.000482623435665246
D	samtidig	0.000481444987511524
NC	politi	0.00047246988190303
V	køre	0.000471735019422265
NC	bog	0.000471343685695746
V	skabe	0.000468353095569789
V	vælge	0.000466572082416711
D	da	0.000462807718786045
NC	område	0.000460171774849747
NC	måned	0.000456993300065319
V	sidde	0.000450139401133527
D	altså	0.000446977602502218
D	gerne	0.000446187152844391
NC	par	0.000441349956696422
A	svær	0.000439612301541451
P	min	0.000438441635592517
NC	række	0.000435685623353764
D	aldrig	0.000434025790246681
D	netop	0.000432594976309095
V	følge	0.000427964564459798
D	altid	0.000426674941951951
NC	skole	0.000424638227784385
NC	plads	0.000422405846753559
A	amerikansk	0.000417949978640238
NC	familie	0.000417056136833075
V	betyde	0.000416260128457541
V	høre	0.000414911583542008
A	vigtig	0.000413545250729814
NC	går	0.000413437411606313
A	næste	0.000410652494035488
V	slå	0.000406571283495567
NC	klokke	0.000404773594189369
NC	million	0.000403231605897659
NC	pris	0.000402938105602769
D	nemlig	0.000399009203927999
NC	historie	0.000398321034675967
V	tænke	0.000397809632646993
NC	ting	0.000397000283348965
NC	bil	0.000395444954134759
V	møde	0.000394890194107676
V	kende	0.000393890736664095
A	forskellig	0.000393223690539346
A	få	0.000391248122266549
V	syne	0.000390444331686226
NC	film	0.000389614971004455
V	sende	0.000388712235248962
V	falde	0.000386287522585501
NC	hus	0.0003833469609189
NC	formand	0.000381569282996445
V	burde	0.000375410223777932
P	hendes	0.000374798764830246
V	samle	0.000374370743566866
NC	direktør	0.00037364366329089
NC	aften	0.000371138905092458
NC	parti	0.000370777588441553
D	rundt	0.000370344008460466
NC	spørgsmål	0.000368258377577085
T	inden	0.000367043241886501
NC	medlem	0.000366211657717648
A	mulig	0.000365506812312497
NC	jeg	0.00036450290789475
A	økonomisk	0.000363345582868311
A	hurtig	0.000363302224870203
V	købe	0.00036232833752807
D	alt	0.000360120414855151
NC	dansker	0.000358945301932052
A	stærk	0.000358650689893622
V	vinde	0.000355037523384567
D	næsten	0.000351043028840863
A	særlig	0.000349986872476678
V	betale	0.000346278096023075
V	leve	0.000344244717086133
A	enkelt	0.000342055694053416
V	handle	0.000341798881295388
D	ellers	0.000341778869911645
V	nå	0.000341000649432772
V	vente	0.000340901704257601
D	heller	0.000339753273179492
NC	hold	0.000339192954434703
V	ønske	0.00033734634841269
D	blot	0.000337099541346533
NC	selskab	0.000336632609059209
D	dermed	0.000336074513801503
CC	samt	0.000335669839152489
D	cirka	0.00033485159590613
NC	fald	0.000332566962928866
V	stige	0.00033144743718283
NC	gruppe	0.000331093902736713
NC	lov	0.000328924891087738
V	kalde	0.000328353454907537
NC	billede	0.000327657503450716
A	faktisk	0.000326994904300132
NC	mål	0.000324950407927777
V	lyde	0.000323898698537757
D	især	0.000321988723133893
D	videre	0.000319584021854174
A	international	0.000319555116522102
V	stille	0.000318378891855462
A	offentlig	0.000318053150997876
NC	ord	0.000317708510500089
NC	time	0.000317268260057755
V	forsøge	0.000315565068952563
V	læse	0.000314944716056547
T	bag	0.000314532259202744
NC	politiker	0.000311754012093166
V	gælde	0.000309522742805882
V	føre	0.000306357608943949
D	alligevel	0.000306240875872118
D	ofte	0.00030571724466419
NC	brug	0.000303859521206765
A	kort	0.000303785034389502
NC	bank	0.000302608809722862
NC	person	0.000301253594346081
A	nær	0.00029959598472608
NC	udvikling	0.000297598181582458
NC	resultat	0.000297171272062619
V	trække	0.000296262977589419
NC	leder	0.00029605841677783
NC	forbindelse	0.000295816056685838
V	sikre	0.000295200150763986
NC	navn	0.000294879968624107
A	øvrig	0.000293690403034972
D	hvorfor	0.000292887724198191
T	siden	0.000292733191845957
NC	løb	0.000291677035481772
NC	form	0.000291184533092999
V	forklare	0.000291113381506359
D	uden	0.000290529716147204
A	fast	0.000289033309340685
D	ganske	0.000284601899585271
V	ansætte	0.000284347310314325
T	før	0.000283622453525432
P	hvem	0.000283340070665955
NC	grad	0.000280917581489576
A	hård	0.000280472884073077
A	sikker	0.000277026479095209
SC	før	0.000276344980304424
V	føle	0.000276069267906194
A	tæt	0.000275066475231989
V	opleve	0.000274427222695771
A	eneste	0.000273033096295046
NC	projekt	0.000272512800317743
A	tysk	0.000272423860834443
NC	samfund	0.000272240423150137
V	bo	0.000271898006139433
V	kræve	0.000269654507673194
V	spørge	0.000265260897198183
V	hjælpe	0.000264738377733797
V	forstå	0.000263375380152227
NC	møde	0.000262566030854198
D	selvfølgelig	0.000262313665070335
A	dårlig	0.000261467628235446
D	således	0.000260454829869369
NC	situation	0.000259274158228564
V	svare	0.00025852261959468
V	fortsætte	0.000258176867353352
NC	plan	0.000257644342197095
NC	hånd	0.000257549843996088
A	fri	0.00025689169181967
NC	universitet	0.000256860563000515
NC	avis	0.000255334139118382
NC	valg	0.000254105662505303
NC	opgave	0.00025363094801319
NC	tal	0.000253458627764297
NC	slags	0.000250918293772545
NC	klub	0.000249971088275402
NC	stat	0.000249209543949647
NC	morgen	0.000247190617678741
NC	tekst	0.000247098342964818
D	til	0.000245956582347956
NC	forælder	0.000244838168345461
P	hvilken	0.000243183893956084
A	ene	0.000243137200727352
NC	ret	0.000243113854112986
A	ekstra	0.000242929304685139
D	ude	0.00024233341014703
V	flytte	0.000241836460784092
NC	undersøgelse	0.00024053349735375
NC	antal	0.000239935379328558
D	alene	0.000238646868564252
P	begge	0.000237945358389725
D	ret	0.000237790826037491
V	vende	0.000237172696628558
A	ren	0.000236872525872421
A	lokal	0.000236664629830207
NC	fremtid	0.000236634612754594
V	ændre	0.000236571243372742
NC	aftale	0.000236312207127632
D	væk	0.000236234385079744
NC	krav	0.00023595422570735
NC	øje	0.000235950890476726
NC	præsident	0.000235465058549201
NC	samarbejde	0.0002342521463457
V	koste	0.000234144307222199
NC	forslag	0.000234125407581997
NC	musik	0.000234093167019301
V	fylde	0.000233571759298456
A	privat	0.000233175978597772
V	oplyse	0.000230815747059703
A	fuld	0.000230606739273948
NC	søndag	0.000230159818370366
V	ramme	0.000229393827070447
NC	medarbejder	0.000229354916046503
V	bygge	0.000229310446304853
D	længe	0.000229277093998616
T	imod	0.000228879089810849
NC	pige	0.00022815867999612
NC	tilfælde	0.000227269285163122
NC	elev	0.000226728977802076
A	social	0.000225576099749802
T	igennem	0.000225231459252015
NC	marked	0.000225223677047226
V	lære	0.000224273136319459
NC	far	0.000224079692943282
V	udvikle	0.000223324819078775
NC	lørdag	0.000222602185776964
NC	mor	0.000220462079460062
NC	kirke	0.000219258061204891
NC	kunde	0.000218997913216239
V	åbne	0.000218974566601872
V	prøve	0.000218915644194186
A	halv	0.000218577674157647
A	europæisk	0.000218245262838814
V	hedde	0.000217970662184126
NC	periode	0.000217542640920745
NC	borger	0.000217308063033542
NC	masse	0.000216696604085856
V	rejse	0.000215923942324688
V	ligne	0.000215453674806741
D	vel	0.00021513238092332
A	åben	0.000214884462113622
V	mangle	0.00021446422305503
D	hjem	0.000213336915104205
CC	ligesom	0.000213015621220784
D	hen	0.000212684321645492
NC	ja	0.000212642075390925
V	sælge	0.000212250741664406
NC	uddannelse	0.000212199601461508
D	desuden	0.000212148461258611
V	forvente	0.000210845497828268
A	direkte	0.000210299631749516
NC	fredag	0.000209564769268751
D	for	0.000208455249214586
V	søge	0.000208265141069032
V	lukke	0.00020759475971366
A	lav	0.000207544731254304
D	der	0.00020571480138541
NC	ven	0.000205576945186295
V	ende	0.000205200064125812
NC	job	0.000205186723203317
A	fin	0.000205045531773579
NC	krig	0.000205016626441506
NC	vand	0.000204629739689152
D	slet	0.000203984928435228
D	fortsat	0.000203885983260057
NC	nummer	0.000203401263076073
NC	interesse	0.000203087751397441
P	hinanden	0.000203047728629956
NC	økonomi	0.000202739775669031
D	end	0.000202548555779936
NC	spil	0.000202098299645731
A	såkaldt	0.000201632479101948
NC	hjælp	0.000201404571675992
V	deltage	0.000201252262810841
V	starte	0.00020105548420404
NC	tv	0.000200375097156797
T	ad	0.000199472361401304
NC	kilometer	0.000197186616680498
V	virke	0.000195812501663516
I	ja	0.000195392262604924
NC	rolle	0.000195128779385648
NC	øjeblik	0.000195124332411483
V	håbe	0.000195100985797117
V	løbe	0.000194672964533737
A	almindelig	0.000194415040032167
V	bringe	0.000193735764728465
NC	gengæld	0.000192825246768183
NC	tur	0.000191861365117921
A	sort	0.000189979183302589
NC	politik	0.000189929154843232
NC	tidspunkt	0.000189446658146331
A	hvid	0.00018926766743619
NC	debat	0.000188399395730475
A	nødvendig	0.000188367155167779
NC	meter	0.000187757919707175
V	lykkes	0.000187190930501139
A	glad	0.000186347117153332
NC	ansvar	0.000184877392191802
NC	stykke	0.000182642787673894
V	modtage	0.000182334834712969
V	vokse	0.000181977965036228
NC	forfatter	0.000181784521660051
NC	tale	0.000181602195719286
V	vurdere	0.000181601083975745
SC	inden	0.000180285891366449
NC	system	0.000177999034902102
V	miste	0.000177567678408098
A	positiv	0.000177449833592726
A	fælles	0.000176521527735784
NC	dreng	0.000176424806047695
NC	huskeregel	0.000176354766204597
NC	løsning	0.000175958985503913
NC	mandag	0.000175874492994778
NC	torsdag	0.000175299721583953
SC	efter	0.000175196329434617
NC	tvivl	0.000174402544546166
V	øge	0.000174312493319325
V	passe	0.000174262464859968
A	rød	0.000173792197342021
NC	ledelse	0.000173741057139123
V	skylde	0.000173320818080532
SC	til	0.000173259672185763
NC	sæson	0.000172861667997996
NC	virkelighed	0.000172483675193972
A	fransk	0.000171781053275903
NC	teater	0.000171595392104515
A	alvorlig	0.000171447530213529
NC	beslutning	0.00017050365994701
NC	spiller	0.000170410273489545
NC	læge	0.00017016568991047
V	bryde	0.000169219596156868
NC	skat	0.00016866817136041
NC	rest	0.000168518085982341
D	imidlertid	0.000168390235475098
NC	kraft	0.00016838356501385
D	på	0.00016831241342721
NC	lejlighed	0.000168254602763065
NC	aktie	0.000168056712412723
V	hænge	0.000167698730992441
NC	medie	0.000167478605771274
T	per	0.000167069484148095
NC	sejr	0.000166608110578477
NC	baggrund	0.000166315722027129
A	dyb	0.000165366293042904
NC	program	0.000165207313716505
A	personlig	0.000164658112407129
A	enig	0.00016456139071904
NC	sommer	0.000164496909593648
V	afvise	0.000163750929677471
NC	grænse	0.000163704236448738
V	beslutte	0.000163657543220006
D	længere	0.00016358083291566
NC	svar	0.000163565268506082
A	nuværende	0.000163467435074452
NC	onsdag	0.000163441864973004
NC	råd	0.000163156146882903
T	foran	0.000163074989604392
D	naturligvis	0.000162860423100931
NC	indsats	0.000161789814070709
V	huske	0.0001615496774658
V	regne	0.000161101644818677
V	tabe	0.000160616924634693
NC	firma	0.000160555778739924
A	slem	0.000160184456397148
NC	bestyrelse	0.000159962107688898
A	grøn	0.000159922084921413
V	klare	0.00015950073411928
NC	hoved	0.000159437364737429
V	bede	0.000159249480078958
NC	søn	0.000159195004645437
NC	befolkning	0.000159163875826282
NC	januar	0.000159136082237751
D	hverken	0.000158892610402218
V	gennemføre	0.000158890386915135
V	dø	0.000158651362053767
D	virkelig	0.000158126619102298
NC	forsøg	0.000157912052598837
NC	patient	0.000157889817728012
V	bestå	0.000157711938761413
T	trods	0.00015758519999771
NC	mening	0.000157420661953606
NC	folketing	0.000157168296169742
A	svensk	0.000157027104740004
NC	forening	0.000157004869869179
NC	nat	0.000156900365976302
A	konservativ	0.000156850337516945
NC	start	0.000156544608043102
NC	salg	0.00015643565717606
A	yderlig	0.000156219978929058
NC	tirsdag	0.000155368383376462
D	inde	0.000155279443893162
NC	lys	0.000155276108662539
V	støtte	0.000154224399272518
A	smuk	0.000153846406468494
NC	pause	0.000153499542483625
NC	museum	0.00015335279233618
A	normal	0.000153286087723705
NC	organisation	0.000153261629365798
NC	stilling	0.00015306818598962
T	via	0.000152647946931029
V	understrege	0.000152600141958755
V	hente	0.000152575683600848
NC	værdi	0.000152258836691592
A	vis	0.000151881955631109
NC	stemme	0.000151859720760284
NC	oplysning	0.000151793016147809
D	før	0.000151423917292115
NC	hjem	0.000151047036231632
D	egentlig	0.000149854135411873
D	engang	0.000149108155495696
D	dengang	0.000149089255855495
NC	minister	0.000149034780421973
V	skifte	0.000148613429619841
A	afgørende	0.000148417762756581
V	mærke	0.000148365510810142
NC	forskel	0.00014830992363308
V	forlade	0.0001481676204598
A	let	0.00014784632657638
NC	scene	0.000147674006327486
NC	mad	0.000147610636945635
V	indgå	0.000147539485358995
NC	nej	0.00014690245630986
NC	unge	0.000146560039299156
NC	september	0.000146489999456057
NC	journalist	0.000146464429354609
NC	kunst	0.000146148694188894
NC	død	0.000145764030923622
NC	behandling	0.000145507218165594
NC	udtryk	0.000145410496477506
V	føde	0.000145408272990423
V	nævne	0.000145317110020041
NC	jord	0.00014511143746491
A	dyr	0.000144925776293522
V	kigge	0.000144900206192073
D	midt	0.000144807931478149
V	fungere	0.000144784584863783
V	dele	0.000144736779891509
NC	professor	0.000144411039033924
D	pludselig	0.000144395474624346
NC	maj	0.000144356563600403
NC	bane	0.000144194249043381
NC	milliard	0.000144025264025111
NC	klasse	0.000143194791599799
P	enhver	0.000143086952476298
V	melde	0.000143049153195895
NC	niveau	0.000142920190945111
NC	udstilling	0.000142835698435976
NC	værk	0.000142255368307444
A	moderne	0.00014217976974664
NC	vækst	0.000142114176877706
NC	afdeling	0.000141998555549416
D	snart	0.00014192184524507
NC	succes	0.000141692826075573
NC	ende	0.000141474924341488
NC	myndighed	0.000141241458197826
A	britisk	0.00014089681770004
NC	rapport	0.000139753945339637
NC	telefon	0.000139567172424707
NC	bord	0.000138881226659757
NC	magt	0.00013865220749026
A	sådan	0.000138494339907403
NC	chef	0.000138480998984908
NC	marts	0.000138124129308168
NC	region	0.000137632738662936
V	fortale	0.000137453747952795
NC	chance	0.000137214723091427
NC	butik	0.000137084649097101
D	derefter	0.000136912328848207
D	sidst	0.00013676335521368
V	levere	0.000136697762344747
V	pege	0.000136151896265994
V	bære	0.000136066292013318
NC	november	0.000135896195251507
V	stoppe	0.000135149103591788
NC	serie	0.000135127980464505
NC	kritik	0.000134888955603136
A	generel	0.000134871167706477
A	voldsom	0.000134854491553358
NC	gæst	0.000134689953509253
A	speciel	0.000134686618278629
NC	fokus	0.000134613243204907
NC	december	0.000134452040391426
NC	oplevelse	0.000134436475981849
V	foregå	0.000134334195576054
A	aktiv	0.000134257485271708
NC	dør	0.000134114070354887
NC	kultur	0.000133966208463901
NC	post	0.000133598221351748
NC	konsekvens	0.000133244686905631
V	drive	0.000133133512551506
D	hjemme	0.000132844459230782
V	undgå	0.000132721055697703
V	bestemme	0.000132359739046798
NC	soldat	0.000132321939766395
NC	årsag	0.00013226412910225
NC	juni	0.000132209653668729
A	flot	0.00013208513839211
NC	erfaring	0.00013195172916716
NC	ide	0.000131746056612029
NC	april	0.000131595971233961
NC	blad	0.000131325817553437
A	daglig	0.000131022311566677
NC	betydning	0.000130955606954202
NC	fodbold	0.000130900019777139
A	nødt	0.000130665441889936
NC	statsminister	0.000130127358015972
NC	besøg	0.000129793834953598
NC	fordel	0.000129525904760157
T	indtil	0.000129048966780962
NC	oktober	0.000129018949705348
SC	indtil	0.000128994491347441
A	væsentlig	0.000128978926937863
V	lide	0.000128953356836414
V	dræbe	0.000128667638746314
NC	kunstner	0.00012864651561903
V	dreje	0.000128528670803658
D	dels	0.000128291869429372
V	forsvinde	0.00012819181251066
NC	ønske	0.00012814734276901
V	løse	0.000128139560564221
V	tjene	0.000127808260988929
NC	støtte	0.000127735997658748
NC	begyndelse	0.000127592582741927
V	konstatere	0.000127587024024221
V	tilbyde	0.00012741692726241
NC	model	0.000126555326017943
V	frasælge	0.000126491956636092
NC	kurs	0.000126460827816937
NC	fejl	0.00012634742997573
V	byde	0.000126326306848446
A	engelsk	0.000126185115418707
A	nem	0.000125961654966917
A	billig	0.000125832692716132
D	endelig	0.000125535857190619
NC	gade	0.00012540355970921
NC	risiko	0.000125393554017339
V	spise	0.000125071148390377
NC	folkeparti	0.000124991102855407
NC	holdning	0.000124944409626675
D	helst	0.000124547517182449
NC	natur	0.000124003874590779
V	besøge	0.000123930499517057
V	beskrive	0.000123393527386634
D	derimod	0.000123161172986513
V	slippe	0.00012297106484096
V	foretage	0.000121838198172429
V	træde	0.000121734806023093
A	venstre	0.000121586944132107
NC	produkt	0.000121580273670859
A	voksen	0.000121247862352026
V	lede	0.000121178934252469
V	glæde	0.00012105553071939
NC	bygning	0.000120985490876292
NC	datter	0.000120803164935527
NC	koncert	0.00012067197919766
NC	kvalitet	0.000120571922278947
NC	borgmester	0.000120553022638746
A	konkret	0.000120498547205225
A	radikal	0.000120309550803213
NC	artikel	0.000120162800655768
NC	kontakt	0.000120153906707438
A	formentlig	0.000120069414198303
NC	point	0.00012003050317436
V	undersøge	0.000119874859078585
NC	konkurrence	0.000119807042722569
NC	kollega	0.000119686974420114
A	anderledes	0.000119569129604742
V	kaste	0.000119530218580798
NC	flertal	0.000119430161662086
NC	dollar	0.000119256729669651
NC	lyst	0.000119066621524098
NC	center	0.000119054392345144
D	desværre	0.000118475173960154
NC	sprog	0.000118167220999228
NC	stand	0.000117940425316814
D	knap	0.000117616907946311
NC	sang	0.000117505733592186
NC	weekend	0.000117432358518464
V	slutte	0.000117350089496411
A	spændende	0.000116592992144821
V	kæmpe	0.000116347296822206
NC	aktivitet	0.00011619054098289
NC	dyr	0.000116086037090012
D	efterhånden	0.000115723608695566
V	stemme	0.000115577970291662
NC	fængsel	0.000115574635061038
V	rette	0.000115546841472507
NC	sygdom	0.000115529053575847
NC	tilbud	0.000115280023022608
NC	krop	0.000115238888511582
NC	hensyn	0.000115173295642648
NC	publikum	0.000115152172515364
A	russisk	0.000115064344775606
NC	omgang	0.000115012092829167
V	interessere	0.000114995416676048
NC	adgang	0.000114770844480716
V	overraske	0.0001147030281247
A	umiddelbar	0.00011466745233138
NC	skyld	0.000114545160541843
NC	forsker	0.000114331705781923
V	synge	0.000114148268097618
NC	herre	0.000114094904407638
NC	udfordring	0.000113993735745384
NC	februar	0.000113934813337698
V	elske	0.00011352680345806
A	reel	0.000113462322332668
NC	karriere	0.00011314325193633
NC	bolig	0.000113067653375525
V	behandle	0.000112982049122849
SC	selvom	0.000112857533846229
V	opnå	0.000112535128219267
V	skære	0.000112411724686189
NC	top	0.000112240516180836
A	årlig	0.00011214601797983
D	overhovedet	0.00011191366357971
NC	stjerne	0.000111650180360434
V	præsentere	0.000111590146209206
NC	forklaring	0.000111291087196611
A	sjælden	0.000111166571919991
NC	august	0.000111162124945826
V	ringe	0.000111123213921882
NC	socialdemokrat	0.000111106537768764
P	I	0.0001108541719849
V	tilføje	0.000110806367012627
A	kraftig	0.000110777461680554
V	opstå	0.000110740774143693
A	bred	0.000110650722916852
NC	roman	0.000110353887391339
A	tilsyneladende	0.000110045934430413
A	historisk	0.000109965888895443
I	nej	0.0001099269778715
NC	alvor	0.000109369994357335
NC	halvdel	0.000109327748102767
D	eksempelvis	0.000109289948822365
NC	forhandling	0.0001091965623649
V	true	0.000108966431451862
NC	kone	0.000108689607310091
D	om	0.000108685160335926
NC	spille	0.000108202663639024
A	selve	0.000108139294257173
V	indføre	0.000108121506360513
A	forkert	0.000108048131286791
NC	rejse	0.00010802033769826
A	vild	0.000107932509958501
NC	titel	0.000107874699294356
NC	tanke	0.000107871364063733
V	placere	0.000107686814635885
V	træne	0.000107496706490332
NC	viden	0.00010743222536494
V	sørge	0.000107274357782082
A	interessant	0.00010716540691504
A	central	0.00010686190092828
V	love	0.000106678463243974
V	spare	0.000106596194221921
A	udenlandsk	0.000106570624120473
NC	forestilling	0.000106322705310774
NC	produktion	0.000106316034849527
NC	juli	0.000106282682543289
V	erkende	0.000106112585781478
A	national	0.000106055886860875
V	fjerne	0.00010585577302345
NC	idé	0.000105714581593712
NC	sikkerhed	0.000105703464158299
D	hidtil	0.000105670111852062
V	uddanne	0.000105592289804175
NC	miljø	0.00010558784283001
A	færdig	0.00010544553965673
NC	forår	0.000105334365302605
NC	forventning	0.000105270995920754
A	naturlig	0.000104970825164617
NC	formål	0.000104929690653591
V	udgøre	0.000104854092092786
A	tydelig	0.000104841862913832
NC	mine	0.000104810734094677
NC	rum	0.000104618402462041
V	overveje	0.000104493887185422
NC	skade	0.000104434964777736
V	eje	0.000104422735598782
NC	ben	0.000104098106484737
V	dække	0.000104009167001438
A	varm	0.000103786818293188
V	udsætte	0.000103685649630935
V	etablere	0.000103294315904415
NC	efterår	0.000103252069649848
NC	styrke	0.000103147565756971
NC	type	0.000103007486070773
D	næppe	0.000102901870434355
NC	hovedstad	0.000102672851264858
V	nyde	0.000102591693986347
V	ryge	0.000102545000757614
A	teknisk	0.000102401585840793
V	tvinge	0.000102379350969968
NC	institution	0.000102348222150813
NC	sammenhæng	0.000102214812925864
P	dens	0.000101941324014717
V	benytte	0.000101933541809928
NC	stof	0.000101912418682644
V	optage	0.000101782344688318
NC	udvalg	0.000101462162548439
A	nylig	0.000101424363268037
V	tegne	0.00010137433480868
V	afsløre	0.000101021912106105
NC	retning	0.00010099967723528
A	fantastisk	0.000100936307853429
NC	udland	0.000100816239550974
NC	forretning	0.00010070617694039
NC	alder	0.00010053608017858
NC	vælger	0.000100513845307755
NC	emne	0.00010047382254027
NC	dommer	0.000100458258130692
D	efter	9.99757614337907e-05
V	presse	9.99702027160844e-05
NC	behov	9.99379621533882e-05
NC	kilde	9.96188917570501e-05
A	død	9.9528840530209e-05
A	sjov	9.94732533531467e-05
V	optræde	9.92798099769695e-05
NC	pres	9.91063779845349e-05
NC	information	9.903967337206e-05
V	danne	9.90363381414363e-05
V	diskutere	9.88184364073517e-05
A	global	9.86238812876333e-05
NC	sygehus	9.85649588799472e-05
A	gal	9.843377314208e-05
NC	læser	9.82169831515366e-05
NC	brev	9.8173625153428e-05
A	markant	9.81536137696855e-05
NC	skuespiller	9.80546685945145e-05
V	foreslå	9.78590017312548e-05
V	udtale	9.76066359473916e-05
A	klassisk	9.71919556065062e-05
NC	studerende	9.65860553765261e-05
V	indlede	9.65771614281961e-05
NC	arbejdsplads	9.64815514836488e-05
NC	luft	9.61057821667071e-05
NC	tag	9.59757081723811e-05
A	fuldstændig	9.59534733015561e-05
A	gratis	9.57856000268277e-05
A	typisk	9.5777817822039e-05
A	traditionel	9.57300128497653e-05
A	pæn	9.56822078774917e-05
V	opfordre	9.56132797779343e-05
NC	eftermiddag	9.55165580898457e-05
NC	evne	9.54820940400671e-05
NC	gud	9.53575787634473e-05
NC	konflikt	9.53575787634473e-05
NC	investering	9.51596884131052e-05
A	kendt	9.50307261623204e-05
